Entity,Code,Year,"Crops - Coffee, green - 656 - Yield - 5419 - hg/ha"
World,OWID_WRL,1991,0.5622
World,OWID_WRL,1992,0.5878
World,OWID_WRL,1993,0.5484
World,OWID_WRL,1994,0.5839
World,OWID_WRL,1995,0.5705
World,OWID_WRL,1996,0.6326
World,OWID_WRL,1997,0.6177
World,OWID_WRL,1998,0.6558
World,OWID_WRL,1999,0.6611
World,OWID_WRL,2000,0.6999000000000001
World,OWID_WRL,2001,0.6946
World,OWID_WRL,2002,0.7608
World,OWID_WRL,2003,0.6837000000000001
World,OWID_WRL,2004,0.7248
World,OWID_WRL,2005,0.6970000000000001
World,OWID_WRL,2006,0.7594000000000001
World,OWID_WRL,2007,0.7574000000000001
World,OWID_WRL,2008,0.8021
World,OWID_WRL,2009,0.745
World,OWID_WRL,2010,0.8062
World,OWID_WRL,2011,0.8447
World,OWID_WRL,2012,0.8549
World,OWID_WRL,2013,0.8446
World,OWID_WRL,2014,0.8393
World,OWID_WRL,2015,0.8277
World,OWID_WRL,2016,0.8781
World,OWID_WRL,2017,0.9023
World,OWID_WRL,2018,0.9734
Yemen,YEM,1961,0.45320000000000005
Yemen,YEM,1962,0.4529
Yemen,YEM,1963,0.456
Yemen,YEM,1964,0.45890000000000003
Yemen,YEM,1965,0.4516
Yemen,YEM,1966,0.45080000000000003
Yemen,YEM,1967,0.46040000000000003
Yemen,YEM,1968,0.46040000000000003
Yemen,YEM,1969,0.45130000000000003
Yemen,YEM,1970,0.45380000000000004
Yemen,YEM,1971,0.45470000000000005
Yemen,YEM,1972,0.4489
Yemen,YEM,1973,0.4489
Yemen,YEM,1974,0.4489
Yemen,YEM,1975,0.44270000000000004
Yemen,YEM,1976,0.5009
Yemen,YEM,1977,0.5670000000000001
Yemen,YEM,1978,0.5677
Yemen,YEM,1979,0.5308
Yemen,YEM,1980,0.5284
Yemen,YEM,1981,0.5309
Yemen,YEM,1982,0.5189
Yemen,YEM,1983,0.5068
Yemen,YEM,1984,0.307
Yemen,YEM,1985,0.2927
Yemen,YEM,1986,0.2953
Yemen,YEM,1987,0.2844
Yemen,YEM,1988,0.3326
Yemen,YEM,1989,0.30660000000000004
Yemen,YEM,1990,0.2988
Yemen,YEM,1991,0.23600000000000002
Yemen,YEM,1992,0.3473
Yemen,YEM,1993,0.3552
Yemen,YEM,1994,0.33690000000000003
Yemen,YEM,1995,0.32880000000000004
Yemen,YEM,1996,0.3628
Yemen,YEM,1997,0.3266
Yemen,YEM,1998,0.3522
Yemen,YEM,1999,0.3405
Yemen,YEM,2000,0.3398
Yemen,YEM,2001,0.3539
Yemen,YEM,2002,0.3428
Yemen,YEM,2003,0.3448
Yemen,YEM,2004,0.3619
Yemen,YEM,2005,0.3932
Yemen,YEM,2006,0.536
Yemen,YEM,2007,0.5468000000000001
Yemen,YEM,2008,0.5479
Yemen,YEM,2009,0.5486
Yemen,YEM,2010,0.5481
Yemen,YEM,2011,0.5533
Yemen,YEM,2012,0.5667
Yemen,YEM,2013,0.5700000000000001
Yemen,YEM,2014,0.5789000000000001
Yemen,YEM,2015,0.5671
Yemen,YEM,2016,0.5584
Yemen,YEM,2017,0.5595
Yemen,YEM,2018,0.5692
Zambia,ZMB,1969,0.6
Zambia,ZMB,1970,0.7000000000000001
Zambia,ZMB,1971,0.7692
Zambia,ZMB,1972,0.7000000000000001
Zambia,ZMB,1973,0.8
Zambia,ZMB,1974,0.8125
Zambia,ZMB,1975,0.8333
Zambia,ZMB,1976,0.925
Zambia,ZMB,1977,0.9091
Zambia,ZMB,1978,1
Zambia,ZMB,1979,1
Zambia,ZMB,1980,1
Zambia,ZMB,1981,0.8
Zambia,ZMB,1982,0.9429000000000001
Zambia,ZMB,1983,0.9500000000000001
Zambia,ZMB,1984,0.9091
Zambia,ZMB,1985,0.9425
Zambia,ZMB,1986,0.8571000000000001
Zambia,ZMB,1987,0.8308000000000001
Zambia,ZMB,1988,0.9
Zambia,ZMB,1989,0.9091
Zambia,ZMB,1990,0.902
Zambia,ZMB,1991,0.9667
Zambia,ZMB,1992,0.923
Zambia,ZMB,1993,0.9236000000000001
Zambia,ZMB,1994,0.9306000000000001
Zambia,ZMB,1995,0.6844
Zambia,ZMB,1996,0.79
Zambia,ZMB,1997,0.9850000000000001
Zambia,ZMB,1998,0.876
Zambia,ZMB,1999,0.9943000000000001
Zambia,ZMB,2000,0.9818
Zambia,ZMB,2001,0.9763000000000001
Zambia,ZMB,2002,0.9257000000000001
Zambia,ZMB,2003,0.9209
Zambia,ZMB,2004,0.9091
Zambia,ZMB,2005,0.9
Zambia,ZMB,2006,0.914
Zambia,ZMB,2007,0.9107000000000001
Zambia,ZMB,2008,0.9161
Zambia,ZMB,2009,0.9116000000000001
Zambia,ZMB,2010,0.9045000000000001
Zambia,ZMB,2011,0.9025000000000001
Zambia,ZMB,2012,0.9005000000000001
Zambia,ZMB,2013,0.8985000000000001
Zambia,ZMB,2014,0.9051
Zambia,ZMB,2015,0.9062
Zambia,ZMB,2016,0.9035000000000001
Zambia,ZMB,2017,0.9027000000000001
Zambia,ZMB,2018,0.9019
Zimbabwe,ZWE,1966,0.9811000000000001
Zimbabwe,ZWE,1967,0.9538000000000001
Zimbabwe,ZWE,1968,1.2848000000000002
Zimbabwe,ZWE,1969,0.9422
Zimbabwe,ZWE,1970,0.9318000000000001
Zimbabwe,ZWE,1971,0.7976000000000001
Zimbabwe,ZWE,1972,0.8434
Zimbabwe,ZWE,1973,0.8879
Zimbabwe,ZWE,1974,0.9780000000000001
Zimbabwe,ZWE,1975,1.1464
Zimbabwe,ZWE,1976,1.3232000000000002
Zimbabwe,ZWE,1977,1.1916
Zimbabwe,ZWE,1978,1.2726
Zimbabwe,ZWE,1979,1.2886
Zimbabwe,ZWE,1980,1.2838
Zimbabwe,ZWE,1981,1.1884000000000001
Zimbabwe,ZWE,1982,1.2045000000000001
Zimbabwe,ZWE,1983,1.1749
Zimbabwe,ZWE,1984,1.4693
Zimbabwe,ZWE,1985,1.6283
Zimbabwe,ZWE,1986,1.6858000000000002
Zimbabwe,ZWE,1987,1.7432
Zimbabwe,ZWE,1988,1.931
Zimbabwe,ZWE,1989,2.3055000000000003
Zimbabwe,ZWE,1990,2.3223000000000003
Zimbabwe,ZWE,1991,1.9502000000000002
Zimbabwe,ZWE,1992,1.0406
Zimbabwe,ZWE,1993,1.0526
Zimbabwe,ZWE,1994,1.7127000000000001
Zimbabwe,ZWE,1995,1.572
Zimbabwe,ZWE,1996,1.7692
Zimbabwe,ZWE,1997,1.6012000000000002
Zimbabwe,ZWE,1998,1.4706000000000001
Zimbabwe,ZWE,1999,1.4173
Zimbabwe,ZWE,2000,1.4000000000000001
Zimbabwe,ZWE,2001,1.3669
Zimbabwe,ZWE,2002,1.3879000000000001
Zimbabwe,ZWE,2003,1.4286
Zimbabwe,ZWE,2004,1.2889000000000002
Zimbabwe,ZWE,2005,1.1
Zimbabwe,ZWE,2006,0.7200000000000001
Zimbabwe,ZWE,2007,0.48950000000000005
Zimbabwe,ZWE,2008,0.49760000000000004
Zimbabwe,ZWE,2009,0.38180000000000003
Zimbabwe,ZWE,2010,0.39280000000000004
Zimbabwe,ZWE,2011,0.36810000000000004
Zimbabwe,ZWE,2012,0.3352
Zimbabwe,ZWE,2013,0.2929
Zimbabwe,ZWE,2014,0.25
Zimbabwe,ZWE,2015,0.25
Zimbabwe,ZWE,2016,0.25
Zimbabwe,ZWE,2017,0.2257
Zimbabwe,ZWE,2018,0.2419
